,epoch_40/online_vs0,epoch_40/val_loss,epoch_40/val_tderror,epoch_40/val_vs0_q,epoch_40/val_vs0_fqe,seed,State,Created,Runtime,alg,env,policy_level,n_trajectories,alpha,batch_size,gamma,lr,n_epochs,target_update_interval,cql_alpha_lr,cql_alpha_tuning,cql_lagrange_thresh,cql_lr,cql_max_backup,cql_min_q_weight,cql_n_uniform_actions,cql_tau,cql_temp,cql_variant,n_gradient_steps,sac_alpha_lr,sac_alpha_tuning,sac_lr,actor_lr,critic_lr,device,noise_clip,normalize_obs,policy_noise,policy_update_frequency,tau,gmm_num_modes,counts/num_samples,epoch_0/online_vs0,epoch_1/online_vs0,epoch_10/online_vs0,epoch_11/online_vs0,epoch_12/online_vs0,epoch_13/online_vs0,epoch_14/online_vs0,epoch_15/online_vs0,epoch_16/online_vs0,epoch_17/online_vs0,epoch_18/online_vs0,epoch_19/online_vs0,epoch_2/online_vs0,epoch_20/online_vs0,epoch_21/online_vs0,epoch_22/online_vs0,epoch_23/online_vs0,epoch_24/online_vs0,epoch_25/online_vs0,epoch_26/online_vs0,epoch_27/online_vs0,epoch_28/online_vs0,epoch_29/online_vs0,epoch_3/online_vs0,epoch_30/online_vs0,epoch_31/online_vs0,epoch_32/online_vs0,epoch_33/online_vs0,epoch_34/online_vs0,epoch_35/online_vs0,epoch_36/online_vs0,epoch_37/online_vs0,epoch_38/online_vs0,epoch_4/online_vs0,epoch_5/online_vs0,epoch_6/online_vs0,epoch_7/online_vs0,epoch_8/online_vs0,epoch_9/online_vs0,loss/bellman,loss/conservative,loss/total,counts/num_epochs,cql/alpha,cql/loss/alpha,cql/loss/critic1/bellman,cql/loss/critic1/conservative,cql/loss/critic1/total,cql/loss/critic2/bellman,cql/loss/critic2/conservative,cql/loss/critic2/total,sac/alpha,sac/loss/actor,sac/loss/alpha,counts/num_batches,loss/actor,loss/actor_bc,loss/actor_td3,loss/critic,epoch_39/online_vs0,epoch_0/val_loss,epoch_0/val_tderror,epoch_0/val_vs0_fqe,epoch_0/val_vs0_q,epoch_1/val_loss,epoch_1/val_tderror,epoch_1/val_vs0_fqe,epoch_1/val_vs0_q,epoch_3/val_loss,epoch_3/val_vs0_fqe,epoch_15/val_loss,epoch_15/val_tderror,epoch_15/val_vs0_q,epoch_22/val_loss,epoch_22/val_tderror,epoch_22/val_vs0_q,epoch_15/val_vs0_fqe,epoch_21/val_loss,epoch_21/val_tderror,epoch_21/val_vs0_fqe,epoch_21/val_vs0_q,epoch_22/val_vs0_fqe,epoch_4/val_loss,epoch_4/val_tderror,epoch_4/val_vs0_fqe,epoch_4/val_vs0_q
654,499.1151721645054,16.272899627685547,545812160.0,-397308.71875,12.820759773254395,2904.0,finished,2021-09-01T00:47:49.000Z,9493,td3+bc,finrl,high,99.0,4.0,512.0,0.9384900234709069,,,,,,,,,,,,,,300000.0,,,,0.001,0.0001,cuda:3,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.0567061901092534,0.5428783893585205,-2.599584579467773,1.1593780517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,457.69072694983896,3.6667270660400386,277814288842752.0,-14361469.0,14.742133140563965,2904.0,finished,2021-09-01T00:44:54.000Z,6544,td3+bc,finrl,high,99.0,4.0,256.0,0.9626027111990074,,,,,,,,,,,,,,300000.0,,,,0.0003,0.001,cuda:2,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.865977048873902,0.13190655410289764,-3.997883558273315,25298.6328125,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,-648675.6257183828,1.0544190406799316,28576200.0,-2893.888427734375,-44111.6328125,2904.0,finished,2021-09-01T00:44:14.000Z,19570,cql,industrial,low,9999.0,,256.0,0.9217459200134444,,,,,,2.0,0.0001,False,10.0,10.0,0.005,1.0,kl,300000.0,,True,0.001,,,cuda:1,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-34.30859375,222.9555969238281,34.533203125,257.48880004882807,224.31060791015625,34.083984375,258.39459228515625,1.0,3264.751708984375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,453.47363219667534,3.512018918991089,164817021173760.0,12244464.0,13.383806228637695,2904.0,finished,2021-09-01T00:44:12.000Z,9620,td3+bc,finrl,high,99.0,4.0,512.0,0.9611176355335759,,,,,,,,,,,,,,300000.0,,,,0.0001,0.001,cuda:1,0.5,True,0.2,2.0,0.005,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.882212638854982,0.11778747290372847,-4.0,29536.904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,586.0120275520087,4.3908796310424805,12684248.0,-32408.806640625,13.80669116973877,2904.0,finished,2021-09-01T00:42:24.000Z,9491,td3+bc,finrl,high,99.0,2.0,512.0,0.9267115623259596,,,,,,,,,,,,,,300000.0,,,,0.001,0.0001,cuda:2,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.5272798538208008,0.14294259250164032,-1.6702224016189575,0.042584020644426346,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,431.01951123090106,1.0387319326400757,5.607512380290159e+19,585074240.0,14.77283763885498,2904.0,finished,2021-09-01T00:41:45.000Z,6637,td3+bc,finrl,high,99.0,1.0,256.0,0.9915328365656659,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:3,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.9660205245018004,0.033979397267103195,-0.9999999403953552,6993512759296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,-648749.3487701375,1.0544190406799316,28600898.0,-5426.63720703125,-44162.421875,2904.0,finished,2021-09-01T00:41:28.000Z,19647,cql,industrial,low,9999.0,,256.0,0.9565097829324252,,,,,,2.0,0.0003,False,5.0,10.0,0.01,1.0,kl,300000.0,,True,0.001,,,cuda:1,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-21.1279296875,272.23785400390625,21.158203125,293.39605712890625,270.32879638671875,21.09765625,291.42645263671875,1.0,5820.9697265625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,-1863955.6966390675,0.06629273295402527,28404338.0,-2321.318603515625,-44075.609375,2904.0,finished,2021-09-01T00:34:56.000Z,21923,cql,industrial,low,9999.0,,256.0,0.9128352540987076,,,,,,5.0,0.0003,True,10.0,10.0,0.005,1.0,kl,300000.0,,True,0.0003,,,cuda:2,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-33.2216796875,162.8455352783203,33.30859375,196.1541290283203,176.37493896484375,33.134765625,209.50970458984372,1.0,2664.662109375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,432.9516511570722,8.554000854492188,34541992.0,-87260.890625,13.697172164916992,2904.0,finished,2021-09-01T00:32:37.000Z,6591,td3+bc,finrl,high,99.0,3.0,256.0,0.9563151873810798,,,,,,,,,,,,,,300000.0,,,,2.9999999999999997e-05,0.0001,cuda:2,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.0756279230117798,0.2960549294948578,-1.37168288230896,0.12253639101982115,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,-449764.339058234,0.08067937195301056,28278008.0,-2971.1650390625,-44307.41796875,2904.0,finished,2021-09-01T00:06:18.000Z,21143,cql,industrial,low,9999.0,,256.0,0.931063130393842,,,,,,5.0,0.001,True,5.0,10.0,0.005,1.0,entropy,300000.0,,False,0.0001,,,cuda:3,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-6.8046875,38977.36328125,6.291015625,38983.65625,38894.12890625,7.318359375,38901.4453125,1.0,3364.11865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,-356208.95726427226,0.13615739345550534,33946180.0,-101056.03125,-44091.90234375,2904.0,finished,2021-09-01T00:04:46.000Z,20016,cql,industrial,low,9999.0,,256.0,0.9984922354126858,,,,,,2.0,0.0003,False,5.0,10.0,0.01,1.0,entropy,300000.0,,False,2.9999999999999997e-05,,,cuda:3,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-246.109375,35940304.0,247.0625,35940552.0,35948992.0,245.15625,35949236.0,1.0,96430.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,-462459.7926985207,0.07053884118795395,28220510.0,-2469.255859375,-44129.69921875,2904.0,finished,2021-09-01T00:03:31.000Z,17108,cql,industrial,low,9999.0,,256.0,0.9167705089665096,,,,,,-1.0,0.001,False,10.0,10.0,0.01,1.0,entropy,300000.0,,False,0.0001,,,cuda:2,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,181.45285034179688,15.64453125,197.09738159179688,174.14454650878906,15.091796875,189.23634338378903,1.0,2830.68603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,366.8909493087079,6.280539512634277,85802840.0,-172748.28125,14.39676570892334,2904.0,finished,2021-08-31T23:58:29.000Z,9823,td3+bc,finrl,high,99.0,2.0,512.0,0.932098683298572,,,,,,,,,,,,,,300000.0,,,,2.9999999999999997e-05,0.0001,cuda:1,0.5,True,0.2,2.0,0.005,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.3128400444984436,0.2249224334955216,-0.537762463092804,0.0600285604596138,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,323.38490998730094,17.4151611328125,184979488.0,-82114.734375,13.948101997375488,2904.0,finished,2021-08-31T23:52:59.000Z,9579,td3+bc,finrl,high,99.0,4.0,512.0,0.9476706532393836,,,,,,,,,,,,,,300000.0,,,,0.001,0.0001,cuda:1,0.5,True,0.2,2.0,0.005,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.5988054275512695,0.5890905857086182,-2.187896013259888,0.5136287212371826,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,-394903.8315928064,0.06782129406929016,28145752.0,-2383.720458984375,-44077.19140625,2904.0,finished,2021-08-31T23:52:48.000Z,22231,cql,industrial,low,999.0,,512.0,0.9159961338529444,,,,,,10.0,0.0003,True,10.0,10.0,0.01,1.0,entropy,300000.0,,False,0.0001,,,cuda:3,,,,,,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-4.3994140625,192.69972229003903,4.193359375,196.89308166503903,187.1424560546875,4.60546875,191.7479248046875,1.0,2741.699462890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,455.4088386526242,8.835994720458984,159249820811264.0,-2355123.25,14.499655723571776,2904.0,finished,2021-08-31T23:49:51.000Z,9726,td3+bc,finrl,high,99.0,3.0,512.0,0.9038650624197546,,,,,,,,,,,,,,300000.0,,,,0.0001,0.001,cuda:1,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.7293293476104736,0.2705720067024231,-2.999901294708252,51371.68359375,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,-252169.978357422,0.07153423130512238,28411262.0,-3004.59033203125,-44057.71875,2904.0,finished,2021-08-31T23:46:26.000Z,16773,cql,industrial,low,999.0,,256.0,0.9307398150056888,,,,,,-1.0,0.0003,False,5.0,10.0,0.005,1.0,kl,300000.0,,True,0.0001,,,cuda:1,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,76990.5546875,21.390625,77011.9453125,76889.03125,21.537109375,76910.5703125,1.0,3371.2431640625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,456.81611818688486,2.1921858787536617,87782465536.0,2197808.5,16.078659057617188,2904.0,finished,2021-08-31T23:46:07.000Z,6544,td3+bc,finrl,high,99.0,2.5,256.0,0.9635567595989906,,,,,,,,,,,,,,300000.0,,,,0.001,0.0003,cuda:3,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.440779447555542,0.0533597506582737,-2.4941391944885254,105.46766662597656,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,-257198.3221354473,0.07606682181358337,28284132.0,-17577.619140625,-44155.7109375,2904.0,finished,2021-08-31T23:43:11.000Z,20364,cql,industrial,low,999.0,,256.0,0.9876554756626584,,,,,,2.0,0.0003,True,5.0,10.0,0.005,1.0,entropy,300000.0,,True,0.0003,,,cuda:1,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-34.28515625,881.9053344726562,34.4296875,916.3350219726562,1284.3099365234375,34.140625,1318.4505615234375,1.0,17598.484375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,298.9220904207127,5.21466064453125,19281928519680.0,24064466.0,10.645471572875977,2904.0,finished,2021-08-31T23:40:16.000Z,7000,td3+bc,finrl,medium,999.0,4.0,256.0,0.9344489367195528,,,,,,,,,,,,,,300000.0,,,,0.0003,0.001,cuda:0,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.816704511642456,0.17443162202835086,-3.991136074066162,36897.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,338.1385886297887,3.3203449249267583,3350178304.0,522305.34375,9.869213104248047,2904.0,finished,2021-08-31T23:38:38.000Z,6790,td3+bc,finrl,medium,999.0,2.0,256.0,0.9936419791252278,,,,,,,,,,,,,,300000.0,,,,0.001,0.0001,cuda:0,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.3990184962749481,0.10970882326364516,-0.5087273120880127,2.4819083213806152,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,-235926.0691692719,0.07107316702604294,28267814.0,-3401.868408203125,-44227.74609375,2904.0,finished,2021-08-31T23:30:55.000Z,21001,cql,industrial,low,999.0,,256.0,0.9400223797251794,,,,,,5.0,0.0003,True,5.0,10.0,0.005,1.0,entropy,300000.0,,True,0.0003,,,cuda:3,,,,,,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,-5.65625,169.12680053710938,5.408203125,174.53500366210938,173.68751525878906,5.904296875,179.59181213378906,1.0,3842.959716796875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,311.8315716908412,1.0333260297775269,5832690176.0,602171.625,9.572355270385742,2904.0,finished,2021-08-31T22:54:54.000Z,6833,td3+bc,finrl,medium,999.0,2.0,256.0,0.9782338672388238,,,,,,,,,,,,,,300000.0,,,,0.0003,0.0003,cuda:0,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.9072527885437007,0.02800936065614224,-1.9352622032165527,3.5038599967956543,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,336.2020026447164,6.053055763244629,51405660.0,66803.125,10.335770606994627,2904.0,finished,2021-08-31T22:52:32.000Z,10407,td3+bc,finrl,medium,999.0,2.0,512.0,0.9227135817668224,,,,,,,,,,,,,,300000.0,,,,2.9999999999999997e-05,0.0001,cuda:3,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.4320487976074219,0.196027472615242,-1.6280763149261477,0.02230852842330933,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,267.76263908873506,13.92608642578125,186761696.0,132401.359375,10.229276657104492,2904.0,finished,2021-08-31T22:52:01.000Z,6932,td3+bc,finrl,medium,999.0,4.0,256.0,0.9062189738903588,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:3,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.1923601627349867,0.5163340568542479,-3.7086942195892334,0.02212532050907612,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,283.1649695904901,0.4698007702827454,10644531.0,28705.29296875,9.970464706420898,2904.0,finished,2021-08-31T22:50:07.000Z,6871,td3+bc,finrl,medium,999.0,1.0,256.0,0.9588382166021528,,,,,,,,,,,,,,300000.0,,,,0.0003,0.0003,cuda:2,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.7488845586776733,0.015543960966169834,-0.7644284963607788,0.009517500177025795,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,307.83267210543954,3.2431540489196777,4.2008551223972887e+24,20184570003456.0,9.325624465942383,2904.0,finished,2021-08-31T22:49:04.000Z,6891,td3+bc,finrl,medium,999.0,4.0,256.0,0.9858775979204496,,,,,,,,,,,,,,300000.0,,,,0.001,0.0003,cuda:1,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.891895532608032,0.10810453444719316,-4.0,1.2458439982291354e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,235.43519230124724,2.9185965061187744,571495040.0,-236019.296875,9.93896770477295,2904.0,finished,2021-08-31T22:47:59.000Z,10385,td3+bc,finrl,medium,999.0,2.5,512.0,0.9281550182325532,,,,,,,,,,,,,,300000.0,,,,2.9999999999999997e-05,0.0003,cuda:0,0.5,True,0.2,2.0,0.005,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.283374786376953,0.09316080808639526,-2.376535654067993,0.043328624218702316,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,35200.1722688359,0.44817623496055603,,,241259.546875,2904.0,finished,2021-08-31T22:16:36.000Z,7326,bc,citylearn,medium,9999.0,,256.0,,,,,,,,,,,,,,,200000.0,,,,0.0001,,cuda:0,,True,,,,5.0,51200256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-18.534704208374023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,35016.06121188399,0.3587951958179474,,,241249.28125,2904.0,finished,2021-08-31T22:16:36.000Z,9342,bc,citylearn,medium,9999.0,,512.0,,,,,,,,,,,,,,,200000.0,,,,0.0001,,cuda:0,,True,,,,1.0,102400512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-1.1869726181030271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,34448.99700410561,0.3522752821445465,,,241370.109375,2904.0,finished,2021-08-31T22:16:35.000Z,7055,bc,citylearn,medium,9999.0,,256.0,,,,,,,,,,,,,,,200000.0,,,,0.0001,,cuda:1,,True,,,,1.0,51200256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-1.1396636962890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,33934.32290018697,0.4229668378829956,,,240707.0,2904.0,finished,2021-08-31T22:16:35.000Z,7329,bc,citylearn,medium,9999.0,,256.0,,,,,,,,,,,,,,,200000.0,,,,0.0003,,cuda:0,,True,,,,10.0,51200256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-22.375293731689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,34572.176300312785,0.4229668378829956,,,240707.0,2904.0,finished,2021-08-31T22:16:35.000Z,7324,bc,citylearn,medium,9999.0,,256.0,,,,,,,,,,,,,,,200000.0,,,,0.0003,,cuda:1,,True,,,,10.0,51200256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-22.375293731689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,32619.959470482183,0.4648647010326386,,,241014.5,2904.0,finished,2021-08-31T22:16:35.000Z,9309,bc,citylearn,medium,9999.0,,512.0,,,,,,,,,,,,,,,200000.0,,,,0.001,,cuda:1,,True,,,,100.0,102400512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-28.596227645874023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,33172.605233937735,0.3587951958179474,,,241249.28125,2904.0,finished,2021-08-31T22:16:35.000Z,9246,bc,citylearn,medium,9999.0,,512.0,,,,,,,,,,,,,,,200000.0,,,,0.0001,,cuda:2,,True,,,,1.0,102400512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,200001.0,-1.1869726181030271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,260.44737708719003,0.7805777788162231,4066313.0,11373.703125,9.980493545532227,2904.0,finished,2021-08-31T22:01:46.000Z,6987,td3+bc,finrl,medium,999.0,1.0,256.0,0.9269274281256809,,,,,,,,,,,,,,300000.0,,,,0.0003,0.0003,cuda:1,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.7246406674385071,0.029337113723158836,-0.7539777755737305,0.008541169576346874,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,295.6940721568726,2.6922736167907715,13547649105920.0,34778152.0,9.98470687866211,2904.0,finished,2021-08-31T22:01:46.000Z,10245,td3+bc,finrl,medium,999.0,3.0,512.0,0.9759796970561692,,,,,,,,,,,,,,300000.0,,,,0.001,0.001,cuda:2,0.5,True,0.2,2.0,0.005,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.896079063415528,0.08734897524118422,-2.9834280014038086,3785.56396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,298.91325251948393,4.859081268310547,2736258023424.0,16070043.0,10.571073532104492,2904.0,finished,2021-08-31T22:00:36.000Z,9653,td3+bc,finrl,medium,99.0,3.0,512.0,0.9275369468314184,,,,,,,,,,,,,,300000.0,,,,2.9999999999999997e-05,0.0003,cuda:3,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.845389604568481,0.1488911509513855,-2.994280815124512,1295.0794677734375,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,279.042662546538,5.653059959411621,247859200.0,152930.0,10.44068431854248,2904.0,finished,2021-08-31T21:59:55.000Z,9735,td3+bc,finrl,medium,99.0,2.0,512.0,0.9155789809845459,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:2,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.6813948154449463,0.197085440158844,-1.878480315208435,0.026247236877679825,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,280.2142032573069,16.03936767578125,256289408.0,155443.859375,10.4894380569458,2904.0,finished,2021-08-31T21:50:27.000Z,9715,td3+bc,finrl,medium,99.0,3.0,512.0,0.9160162884225378,,,,,,,,,,,,,,300000.0,,,,0.001,0.0001,cuda:2,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-2.034387588500977,0.5557538270950317,-2.5901415348052983,0.05248607322573662,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,271.6798712716077,6.015580177307129,192124992.0,135634.3125,10.365933418273926,2904.0,finished,2021-08-31T21:49:49.000Z,6513,td3+bc,finrl,medium,99.0,2.0,256.0,0.9179912849744007,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:0,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-1.5769716501235962,0.1951314061880112,-1.7721030712127686,0.024060674011707302,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,271.53325531973053,1.809917688369751,194170384.0,136334.703125,9.977128982543944,2904.0,finished,2021-08-31T21:04:57.000Z,6580,td3+bc,finrl,medium,99.0,1.0,256.0,0.9307411063274156,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:0,0.5,True,0.2,2.0,0.01,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-0.7798414826393127,0.055477116256952286,-0.8353186249732971,0.02173458412289619,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,311.6914813290009,3.2431349754333496,9.890144683456962e+28,-16954208288768.0,10.085333824157717,2904.0,finished,2021-08-31T21:04:46.000Z,9665,td3+bc,finrl,medium,99.0,4.0,512.0,0.9529415935335876,,,,,,,,,,,,,,300000.0,,,,0.001,0.001,cuda:3,0.5,True,0.2,2.0,0.01,,153600512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,-3.891895532608032,0.10810453444719316,-4.0,4.854424408843123e+21,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,370.8199926069097,14.900991439819336,11998178304.0,-1036816.3125,9.880149841308594,2904.0,finished,2021-08-31T20:59:25.000Z,6625,td3+bc,finrl,medium,99.0,3.0,256.0,0.9718592829978054,,,,,,,,,,,,,,300000.0,,,,0.0001,0.0001,cuda:2,0.5,True,0.2,2.0,0.005,,76800256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,300001.0,1.963370442390442,0.44570159912109375,1.5176688432693481,11.642314910888672,,,,,,,,,,,,,,,,,,,,,,,,,,,
